t_prime,particle,t,accepted,move
1,22,1,false,sub_error
1,22,1,false,sub_error
1,22,1,false,sub_error
1,22,1,false,insert_error
1,22,1,true,action_prior
1,22,1,true,substitution_temp
1,28,1,false,sub_error
1,28,1,false,sub_error
1,28,1,false,sub_error
1,28,1,false,insert_error
1,28,1,true,action_prior
1,28,1,true,substitution_temp
1,32,1,false,sub_error
1,32,1,false,sub_error
1,32,1,false,sub_error
1,32,1,false,insert_error
1,32,1,false,action_prior
1,32,1,true,substitution_temp
2,5,2,false,sub_error
2,5,2,false,sub_error
2,5,2,false,sub_error
2,5,2,false,insert_error
2,5,2,false,action_prior
2,5,2,true,substitution_temp
1,5,2,false,sub_error
1,5,2,false,sub_error
1,5,2,false,sub_error
1,5,2,false,insert_error
1,5,2,true,action_prior
1,5,2,true,substitution_temp
1,10,2,false,sub_error
1,10,2,false,sub_error
1,10,2,false,sub_error
1,10,2,false,insert_error
1,10,2,true,action_prior
1,10,2,true,substitution_temp
2,10,2,false,sub_error
2,10,2,false,sub_error
2,10,2,false,sub_error
2,10,2,false,insert_error
2,10,2,true,action_prior
2,10,2,true,substitution_temp
2,11,2,false,sub_error
2,11,2,false,sub_error
2,11,2,false,sub_error
2,11,2,false,insert_error
2,11,2,false,action_prior
2,11,2,true,substitution_temp
1,11,2,false,sub_error
1,11,2,false,sub_error
1,11,2,false,sub_error
1,11,2,false,insert_error
1,11,2,true,action_prior
1,11,2,true,substitution_temp
1,13,2,false,sub_error
1,13,2,false,sub_error
1,13,2,false,sub_error
1,13,2,false,insert_error
1,13,2,false,action_prior
1,13,2,true,substitution_temp
2,13,2,false,sub_error
2,13,2,false,sub_error
2,13,2,false,sub_error
2,13,2,false,insert_error
2,13,2,true,action_prior
2,13,2,true,substitution_temp
1,28,2,false,sub_error
1,28,2,false,sub_error
1,28,2,false,sub_error
1,28,2,false,insert_error
1,28,2,true,action_prior
1,28,2,true,substitution_temp
2,28,2,false,sub_error
2,28,2,false,sub_error
2,28,2,false,sub_error
2,28,2,false,insert_error
2,28,2,true,action_prior
2,28,2,true,substitution_temp
2,3,3,false,sub_error
2,3,3,false,sub_error
2,3,3,false,sub_error
2,3,3,false,insert_error
2,3,3,true,action_prior
2,3,3,true,substitution_temp
3,3,3,false,sub_error
3,3,3,false,sub_error
3,3,3,false,sub_error
3,3,3,false,insert_error
3,3,3,true,action_prior
3,3,3,true,substitution_temp
2,8,3,false,sub_error
2,8,3,false,sub_error
2,8,3,false,sub_error
2,8,3,false,insert_error
2,8,3,true,action_prior
2,8,3,true,substitution_temp
3,8,3,false,sub_error
3,8,3,false,sub_error
3,8,3,false,sub_error
3,8,3,false,insert_error
3,8,3,true,action_prior
3,8,3,true,substitution_temp
3,17,3,false,sub_error
3,17,3,false,sub_error
3,17,3,false,sub_error
3,17,3,false,insert_error
3,17,3,true,action_prior
3,17,3,true,substitution_temp
2,17,3,false,sub_error
2,17,3,false,sub_error
2,17,3,false,sub_error
2,17,3,false,insert_error
2,17,3,false,action_prior
2,17,3,true,substitution_temp
3,18,3,false,sub_error
3,18,3,false,sub_error
3,18,3,false,sub_error
3,18,3,false,insert_error
3,18,3,false,action_prior
3,18,3,true,substitution_temp
2,18,3,false,sub_error
2,18,3,false,sub_error
2,18,3,false,sub_error
2,18,3,false,insert_error
2,18,3,false,action_prior
2,18,3,true,substitution_temp
3,25,3,false,sub_error
3,25,3,false,sub_error
3,25,3,false,sub_error
3,25,3,false,insert_error
3,25,3,true,action_prior
3,25,3,true,substitution_temp
2,25,3,false,sub_error
2,25,3,false,sub_error
2,25,3,false,sub_error
2,25,3,false,insert_error
2,25,3,false,action_prior
2,25,3,true,substitution_temp
2,28,3,false,sub_error
2,28,3,false,sub_error
2,28,3,false,sub_error
2,28,3,false,insert_error
2,28,3,false,action_prior
2,28,3,true,substitution_temp
3,28,3,false,sub_error
3,28,3,false,sub_error
3,28,3,false,sub_error
3,28,3,false,insert_error
3,28,3,true,action_prior
3,28,3,true,substitution_temp
2,30,3,false,sub_error
2,30,3,false,sub_error
2,30,3,false,sub_error
2,30,3,false,insert_error
2,30,3,false,action_prior
2,30,3,true,substitution_temp
3,30,3,false,sub_error
3,30,3,false,sub_error
3,30,3,false,sub_error
3,30,3,false,insert_error
3,30,3,true,action_prior
3,30,3,true,substitution_temp
3,27,4,false,sub_error
3,27,4,false,sub_error
3,27,4,false,sub_error
3,27,4,false,insert_error
3,27,4,true,action_prior
3,27,4,true,substitution_temp
4,27,4,false,sub_error
4,27,4,false,sub_error
4,27,4,false,sub_error
4,27,4,false,insert_error
4,27,4,false,action_prior
4,27,4,true,substitution_temp
5,1,5,false,sub_error
5,1,5,false,sub_error
5,1,5,false,sub_error
5,1,5,false,insert_error
5,1,5,true,action_prior
5,1,5,true,substitution_temp
4,1,5,false,sub_error
4,1,5,false,sub_error
4,1,5,false,sub_error
4,1,5,false,insert_error
4,1,5,true,action_prior
4,1,5,true,substitution_temp
4,2,5,false,sub_error
4,2,5,false,sub_error
4,2,5,false,sub_error
4,2,5,false,insert_error
4,2,5,true,action_prior
4,2,5,true,substitution_temp
5,2,5,false,sub_error
5,2,5,false,sub_error
5,2,5,false,sub_error
5,2,5,false,insert_error
5,2,5,true,action_prior
5,2,5,true,substitution_temp
5,4,5,false,sub_error
5,4,5,false,sub_error
5,4,5,false,sub_error
5,4,5,false,insert_error
5,4,5,false,action_prior
5,4,5,true,substitution_temp
4,4,5,false,sub_error
4,4,5,false,sub_error
4,4,5,false,sub_error
4,4,5,false,insert_error
4,4,5,true,action_prior
4,4,5,true,substitution_temp
5,5,5,false,sub_error
5,5,5,false,sub_error
5,5,5,false,sub_error
5,5,5,false,insert_error
5,5,5,true,action_prior
5,5,5,true,substitution_temp
4,5,5,false,sub_error
4,5,5,false,sub_error
4,5,5,false,sub_error
4,5,5,false,insert_error
4,5,5,true,action_prior
4,5,5,true,substitution_temp
5,8,5,false,sub_error
5,8,5,false,sub_error
5,8,5,false,sub_error
5,8,5,false,insert_error
5,8,5,true,action_prior
5,8,5,true,substitution_temp
4,8,5,false,sub_error
4,8,5,false,sub_error
4,8,5,false,sub_error
4,8,5,false,insert_error
4,8,5,true,action_prior
4,8,5,true,substitution_temp
4,12,5,false,sub_error
4,12,5,false,sub_error
4,12,5,false,sub_error
4,12,5,false,insert_error
4,12,5,false,action_prior
4,12,5,true,substitution_temp
5,12,5,false,sub_error
5,12,5,false,sub_error
5,12,5,false,sub_error
5,12,5,false,insert_error
5,12,5,false,action_prior
5,12,5,true,substitution_temp
4,13,5,false,sub_error
4,13,5,false,sub_error
4,13,5,false,sub_error
4,13,5,false,insert_error
4,13,5,false,action_prior
4,13,5,true,substitution_temp
5,13,5,false,sub_error
5,13,5,false,sub_error
5,13,5,false,sub_error
5,13,5,false,insert_error
5,13,5,false,action_prior
5,13,5,true,substitution_temp
4,16,5,false,sub_error
4,16,5,false,sub_error
4,16,5,false,sub_error
4,16,5,false,insert_error
4,16,5,true,action_prior
4,16,5,true,substitution_temp
5,16,5,false,sub_error
5,16,5,false,sub_error
5,16,5,false,sub_error
5,16,5,false,insert_error
5,16,5,false,action_prior
5,16,5,true,substitution_temp
4,17,5,false,sub_error
4,17,5,false,sub_error
4,17,5,false,sub_error
4,17,5,false,insert_error
4,17,5,true,action_prior
4,17,5,true,substitution_temp
5,17,5,false,sub_error
5,17,5,false,sub_error
5,17,5,false,sub_error
5,17,5,false,insert_error
5,17,5,false,action_prior
5,17,5,true,substitution_temp
5,18,5,false,sub_error
5,18,5,false,sub_error
5,18,5,false,sub_error
5,18,5,false,insert_error
5,18,5,true,action_prior
5,18,5,true,substitution_temp
4,18,5,false,sub_error
4,18,5,false,sub_error
4,18,5,false,sub_error
4,18,5,false,insert_error
4,18,5,true,action_prior
4,18,5,true,substitution_temp
5,19,5,false,sub_error
5,19,5,false,sub_error
5,19,5,false,sub_error
5,19,5,false,insert_error
5,19,5,false,action_prior
5,19,5,true,substitution_temp
4,19,5,false,sub_error
4,19,5,false,sub_error
4,19,5,false,sub_error
4,19,5,false,insert_error
4,19,5,false,action_prior
4,19,5,true,substitution_temp
4,21,5,false,sub_error
4,21,5,false,sub_error
4,21,5,false,sub_error
4,21,5,false,insert_error
4,21,5,true,action_prior
4,21,5,true,substitution_temp
5,21,5,false,sub_error
5,21,5,false,sub_error
5,21,5,false,sub_error
5,21,5,false,insert_error
5,21,5,true,action_prior
5,21,5,true,substitution_temp
5,24,5,false,sub_error
5,24,5,false,sub_error
5,24,5,false,sub_error
5,24,5,false,insert_error
5,24,5,false,action_prior
5,24,5,true,substitution_temp
4,24,5,false,sub_error
4,24,5,false,sub_error
4,24,5,false,sub_error
4,24,5,false,insert_error
4,24,5,false,action_prior
4,24,5,true,substitution_temp
5,25,5,false,sub_error
5,25,5,false,sub_error
5,25,5,false,sub_error
5,25,5,false,insert_error
5,25,5,false,action_prior
5,25,5,true,substitution_temp
4,25,5,false,sub_error
4,25,5,false,sub_error
4,25,5,false,sub_error
4,25,5,false,insert_error
4,25,5,true,action_prior
4,25,5,true,substitution_temp
5,26,5,false,sub_error
5,26,5,false,sub_error
5,26,5,false,sub_error
5,26,5,false,insert_error
5,26,5,false,action_prior
5,26,5,true,substitution_temp
4,26,5,false,sub_error
4,26,5,false,sub_error
4,26,5,false,sub_error
4,26,5,false,insert_error
4,26,5,true,action_prior
4,26,5,true,substitution_temp
4,28,5,false,sub_error
4,28,5,false,sub_error
4,28,5,false,sub_error
4,28,5,false,insert_error
4,28,5,false,action_prior
4,28,5,true,substitution_temp
5,28,5,false,sub_error
5,28,5,true,sub_error
5,28,5,false,sub_error
5,28,5,false,insert_error
5,28,5,true,action_prior
5,28,5,true,substitution_temp
5,29,5,false,sub_error
5,29,5,false,sub_error
5,29,5,false,sub_error
5,29,5,false,insert_error
5,29,5,false,action_prior
5,29,5,true,substitution_temp
4,29,5,false,sub_error
4,29,5,false,sub_error
4,29,5,false,sub_error
4,29,5,false,insert_error
4,29,5,false,action_prior
4,29,5,true,substitution_temp
5,32,5,false,sub_error
5,32,5,false,sub_error
5,32,5,false,sub_error
5,32,5,false,insert_error
5,32,5,false,action_prior
5,32,5,true,substitution_temp
4,32,5,false,sub_error
4,32,5,false,sub_error
4,32,5,false,sub_error
4,32,5,false,insert_error
4,32,5,false,action_prior
4,32,5,true,substitution_temp
5,12,6,false,sub_error
5,12,6,false,sub_error
5,12,6,false,sub_error
5,12,6,false,insert_error
5,12,6,true,action_prior
5,12,6,true,substitution_temp
6,12,6,false,sub_error
6,12,6,false,sub_error
6,12,6,false,sub_error
6,12,6,false,insert_error
6,12,6,true,action_prior
6,12,6,true,substitution_temp
5,21,6,false,sub_error
5,21,6,false,sub_error
5,21,6,false,sub_error
5,21,6,false,insert_error
5,21,6,true,action_prior
5,21,6,true,substitution_temp
6,21,6,false,sub_error
6,21,6,false,sub_error
6,21,6,false,sub_error
6,21,6,false,insert_error
6,21,6,true,action_prior
6,21,6,true,substitution_temp
6,1,7,false,sub_error
6,1,7,false,sub_error
6,1,7,false,sub_error
6,1,7,false,insert_error
6,1,7,true,action_prior
6,1,7,true,substitution_temp
7,1,7,false,sub_error
7,1,7,false,sub_error
7,1,7,false,sub_error
7,1,7,false,insert_error
7,1,7,true,action_prior
7,1,7,true,substitution_temp
7,3,7,false,sub_error
7,3,7,false,sub_error
7,3,7,false,sub_error
7,3,7,false,insert_error
7,3,7,false,action_prior
7,3,7,true,substitution_temp
6,3,7,false,sub_error
6,3,7,false,sub_error
6,3,7,false,sub_error
6,3,7,false,insert_error
6,3,7,false,action_prior
6,3,7,true,substitution_temp
7,5,7,false,sub_error
7,5,7,false,sub_error
7,5,7,false,sub_error
7,5,7,false,insert_error
7,5,7,false,action_prior
7,5,7,true,substitution_temp
6,5,7,false,sub_error
6,5,7,false,sub_error
6,5,7,false,sub_error
6,5,7,false,insert_error
6,5,7,false,action_prior
6,5,7,true,substitution_temp
7,8,7,false,sub_error
7,8,7,false,sub_error
7,8,7,false,sub_error
7,8,7,false,insert_error
7,8,7,true,action_prior
7,8,7,true,substitution_temp
6,8,7,false,sub_error
6,8,7,false,sub_error
6,8,7,false,sub_error
6,8,7,true,insert_error
6,8,7,false,action_prior
6,8,7,true,substitution_temp
7,9,7,false,sub_error
7,9,7,false,sub_error
7,9,7,false,sub_error
7,9,7,false,insert_error
7,9,7,true,action_prior
7,9,7,true,substitution_temp
6,9,7,false,sub_error
6,9,7,false,sub_error
6,9,7,false,sub_error
6,9,7,false,insert_error
6,9,7,true,action_prior
6,9,7,true,substitution_temp
7,10,7,false,sub_error
7,10,7,false,sub_error
7,10,7,false,sub_error
7,10,7,false,insert_error
7,10,7,true,action_prior
7,10,7,false,substitution_temp
6,10,7,false,sub_error
6,10,7,false,sub_error
6,10,7,false,sub_error
6,10,7,false,insert_error
6,10,7,true,action_prior
6,10,7,false,substitution_temp
6,11,7,false,sub_error
6,11,7,false,sub_error
6,11,7,false,sub_error
6,11,7,false,insert_error
6,11,7,false,action_prior
6,11,7,true,substitution_temp
7,11,7,false,sub_error
7,11,7,false,sub_error
7,11,7,false,sub_error
7,11,7,false,insert_error
7,11,7,false,action_prior
7,11,7,true,substitution_temp
6,12,7,false,sub_error
6,12,7,false,sub_error
6,12,7,false,sub_error
6,12,7,false,insert_error
6,12,7,true,action_prior
6,12,7,true,substitution_temp
7,12,7,false,sub_error
7,12,7,false,sub_error
7,12,7,false,sub_error
7,12,7,false,insert_error
7,12,7,true,action_prior
7,12,7,true,substitution_temp
6,13,7,false,sub_error
6,13,7,false,sub_error
6,13,7,false,sub_error
6,13,7,false,insert_error
6,13,7,false,action_prior
6,13,7,true,substitution_temp
7,13,7,false,sub_error
7,13,7,false,sub_error
7,13,7,false,sub_error
7,13,7,false,insert_error
7,13,7,false,action_prior
7,13,7,true,substitution_temp
7,14,7,false,sub_error
7,14,7,false,sub_error
7,14,7,false,sub_error
7,14,7,false,insert_error
7,14,7,false,action_prior
7,14,7,true,substitution_temp
6,14,7,false,sub_error
6,14,7,false,sub_error
6,14,7,false,sub_error
6,14,7,false,insert_error
6,14,7,true,action_prior
6,14,7,true,substitution_temp
6,16,7,false,sub_error
6,16,7,false,sub_error
6,16,7,false,sub_error
6,16,7,false,insert_error
6,16,7,false,action_prior
6,16,7,true,substitution_temp
7,16,7,false,sub_error
7,16,7,false,sub_error
7,16,7,false,sub_error
7,16,7,false,insert_error
7,16,7,false,action_prior
7,16,7,true,substitution_temp
6,19,7,false,sub_error
6,19,7,false,sub_error
6,19,7,false,sub_error
6,19,7,false,insert_error
6,19,7,false,action_prior
6,19,7,true,substitution_temp
7,19,7,false,sub_error
7,19,7,false,sub_error
7,19,7,false,sub_error
7,19,7,false,insert_error
7,19,7,true,action_prior
7,19,7,true,substitution_temp
6,21,7,false,sub_error
6,21,7,false,sub_error
6,21,7,false,sub_error
6,21,7,false,insert_error
6,21,7,false,action_prior
6,21,7,true,substitution_temp
7,21,7,false,sub_error
7,21,7,false,sub_error
7,21,7,false,sub_error
7,21,7,false,insert_error
7,21,7,true,action_prior
7,21,7,true,substitution_temp
6,23,7,false,sub_error
6,23,7,false,sub_error
6,23,7,false,sub_error
6,23,7,false,insert_error
6,23,7,false,action_prior
6,23,7,true,substitution_temp
7,23,7,false,sub_error
7,23,7,false,sub_error
7,23,7,false,sub_error
7,23,7,false,insert_error
7,23,7,true,action_prior
7,23,7,true,substitution_temp
6,25,7,false,sub_error
6,25,7,false,sub_error
6,25,7,false,sub_error
6,25,7,false,insert_error
6,25,7,false,action_prior
6,25,7,true,substitution_temp
7,25,7,false,sub_error
7,25,7,false,sub_error
7,25,7,false,sub_error
7,25,7,false,insert_error
7,25,7,false,action_prior
7,25,7,true,substitution_temp
6,28,7,false,sub_error
6,28,7,false,sub_error
6,28,7,false,sub_error
6,28,7,false,insert_error
6,28,7,true,action_prior
6,28,7,true,substitution_temp
7,28,7,false,sub_error
7,28,7,false,sub_error
7,28,7,false,sub_error
7,28,7,false,insert_error
7,28,7,true,action_prior
7,28,7,true,substitution_temp
6,29,7,false,sub_error
6,29,7,false,sub_error
6,29,7,false,sub_error
6,29,7,false,insert_error
6,29,7,true,action_prior
6,29,7,true,substitution_temp
7,29,7,false,sub_error
7,29,7,false,sub_error
7,29,7,false,sub_error
7,29,7,false,insert_error
7,29,7,true,action_prior
7,29,7,true,substitution_temp
6,30,7,false,sub_error
6,30,7,false,sub_error
6,30,7,false,sub_error
6,30,7,true,insert_error
6,30,7,true,action_prior
6,30,7,true,substitution_temp
7,30,7,false,sub_error
7,30,7,false,sub_error
7,30,7,false,sub_error
7,30,7,false,insert_error
7,30,7,false,action_prior
7,30,7,true,substitution_temp
7,1,8,false,sub_error
7,1,8,false,sub_error
7,1,8,false,sub_error
7,1,8,false,insert_error
7,1,8,true,action_prior
7,1,8,true,substitution_temp
6,1,8,false,sub_error
6,1,8,false,sub_error
6,1,8,false,sub_error
6,1,8,false,insert_error
6,1,8,false,action_prior
6,1,8,true,substitution_temp
5,1,8,false,sub_error
5,1,8,false,sub_error
5,1,8,false,sub_error
5,1,8,false,insert_error
5,1,8,true,action_prior
5,1,8,true,substitution_temp
4,1,8,false,sub_error
4,1,8,false,sub_error
4,1,8,false,sub_error
4,1,8,false,insert_error
4,1,8,false,action_prior
4,1,8,true,substitution_temp
3,1,8,false,sub_error
3,1,8,false,sub_error
3,1,8,false,sub_error
3,1,8,false,insert_error
3,1,8,true,action_prior
3,1,8,true,substitution_temp
2,1,8,false,sub_error
2,1,8,false,sub_error
2,1,8,false,sub_error
2,1,8,false,insert_error
2,1,8,true,action_prior
2,1,8,true,substitution_temp
1,1,8,false,sub_error
1,1,8,false,sub_error
1,1,8,false,sub_error
1,1,8,false,insert_error
1,1,8,true,action_prior
1,1,8,true,substitution_temp
8,1,8,false,sub_error
8,1,8,false,sub_error
8,1,8,false,sub_error
8,1,8,false,insert_error
8,1,8,false,action_prior
