dataset,sentence_id,unit_idx,unit,s_lm,s_uni,rel,n_units,has_context
chen2023,111,0,The,1.8490,2.9243,-1.0754,10,1
chen2023,111,1,scuba,1.3900,13.1026,-11.7125,10,1
chen2023,111,2,instructor,0.0690,11.4641,-11.3951,10,1
chen2023,111,3,rented,9.9888,11.7887,-1.7999,10,1
chen2023,111,4,the,1.1991,2.9243,-1.7252,10,1
chen2023,111,5,tourist,6.4220,11.0555,-4.6335,10,1
chen2023,111,6,to,4.4736,3.6156,0.8579,10,1
chen2023,111,7,the,1.4096,2.9243,-1.5148,10,1
chen2023,111,8,equipment,7.3025,9.4861,-2.1836,10,1
chen2023,111,9,.,1.7491,2.3026,-0.5534,10,1
chen2023,111,10,<eos>,4.3554,2.3026,2.0528,10,1
chen2023,112,0,The,1.8600,2.9243,-1.0643,8,1
chen2023,112,1,boy,0.9489,8.8183,-7.8694,8,1
chen2023,112,2,handed,5.3604,10.5459,-5.1856,8,1
chen2023,112,3,the,0.8887,2.9243,-2.0357,8,1
chen2023,112,4,girl,5.3710,8.3349,-2.9639,8,1
chen2023,112,5,the,2.3719,2.9243,-0.5524,8,1
chen2023,112,6,pencil,0.1654,11.6283,-11.4629,8,1
chen2023,112,7,.,1.5924,2.3026,-0.7102,8,1
chen2023,112,8,<eos>,5.8587,2.3026,3.5561,8,1
chen2023,113,0,The,1.8600,2.9243,-1.0643,8,1
chen2023,113,1,boy,0.9489,8.8183,-7.8694,8,1
chen2023,113,2,handed,5.3604,10.5459,-5.1856,8,1
chen2023,113,3,the,0.8887,2.9243,-2.0357,8,1
chen2023,113,4,pencil,0.0909,11.6283,-11.5374,8,1
chen2023,113,5,the,4.0695,2.9243,1.1452,8,1
chen2023,113,6,girl,4.8899,8.3349,-3.4450,8,1
chen2023,113,7,.,2.4244,2.3026,0.1218,8,1
chen2023,113,8,<eos>,5.8624,2.3026,3.5598,8,1
chen2023,114,0,The,1.8600,2.9243,-1.0643,9,1
chen2023,114,1,boy,0.9489,8.8183,-7.8694,9,1
chen2023,114,2,handed,5.3604,10.5459,-5.1856,9,1
chen2023,114,3,the,0.8887,2.9243,-2.0357,9,1
chen2023,114,4,pencil,0.0909,11.6283,-11.5374,9,1
chen2023,114,5,to,0.9487,3.6156,-2.6669,9,1
chen2023,114,6,the,0.8066,2.9243,-2.1178,9,1
chen2023,114,7,girl,1.3405,8.3349,-6.9944,9,1
chen2023,114,8,.,1.1328,2.3026,-1.1698,9,1
chen2023,114,9,<eos>,5.7834,2.3026,3.4808,9,1
chen2023,115,0,The,1.8600,2.9243,-1.0643,9,1
chen2023,115,1,boy,0.9489,8.8183,-7.8694,9,1
chen2023,115,2,handed,5.3604,10.5459,-5.1856,9,1
chen2023,115,3,the,0.8887,2.9243,-2.0357,9,1
chen2023,115,4,girl,5.3710,8.3349,-2.9639,9,1
chen2023,115,5,to,2.1005,3.6156,-1.5152,9,1
chen2023,115,6,the,0.6256,2.9243,-2.2987,9,1
chen2023,115,7,pencil,2.3969,11.6283,-9.2314,9,1
chen2023,115,8,.,1.1475,2.3026,-1.1551,9,1
chen2023,115,9,<eos>,5.8013,2.3026,3.4987,9,1
chen2023,116,0,The,1.5339,2.9243,-1.3904,8,1
chen2023,116,1,nanny,2.8321,12.4571,-9.6250,8,1
chen2023,116,2,threw,4.5669,10.4551,-5.8882,8,1
chen2023,116,3,the,0.5681,2.9243,-2.3562,8,1
chen2023,116,4,child,5.3261,8.5172,-3.1911,8,1
chen2023,116,5,the,4.3936,2.9243,1.4693,8,1
chen2023,116,6,toy,1.4376,10.8198,-9.3822,8,1
chen2023,116,7,.,3.0394,2.3026,0.7368,8,1
chen2023,116,8,<eos>,5.5158,2.3026,3.2133,8,1
chen2023,117,0,The,1.5339,2.9243,-1.3904,8,1
chen2023,117,1,nanny,2.8321,12.4571,-9.6250,8,1
chen2023,117,2,threw,4.5669,10.4551,-5.8882,8,1
chen2023,117,3,the,0.5681,2.9243,-2.3562,8,1
chen2023,117,4,toy,0.2114,10.8198,-10.6084,8,1
chen2023,117,5,the,6.1373,2.9243,3.2129,8,1
chen2023,117,6,child,3.0141,8.5172,-5.5031,8,1
chen2023,117,7,.,4.8390,2.3026,2.5364,8,1
chen2023,117,8,<eos>,5.6119,2.3026,3.3093,8,1
chen2023,118,0,The,1.5339,2.9243,-1.3904,9,1
chen2023,118,1,nanny,2.8321,12.4571,-9.6250,9,1
chen2023,118,2,threw,4.5669,10.4551,-5.8882,9,1
chen2023,118,3,the,0.5678,2.9243,-2.3565,9,1
chen2023,118,4,toy,0.2116,10.8198,-10.6082,9,1
chen2023,118,5,to,1.0521,3.6156,-2.5635,9,1
chen2023,118,6,the,0.1048,2.9243,-2.8196,9,1
chen2023,118,7,child,4.4445,8.5172,-4.0727,9,1
chen2023,118,8,.,1.3174,2.3026,-0.9852,9,1
chen2023,118,9,<eos>,5.3133,2.3026,3.0107,9,1
chen2023,119,0,The,1.5339,2.9243,-1.3904,9,1
chen2023,119,1,nanny,2.8321,12.4571,-9.6250,9,1
chen2023,119,2,threw,4.5669,10.4551,-5.8882,9,1
chen2023,119,3,the,0.5678,2.9243,-2.3565,9,1
chen2023,119,4,child,5.3245,8.5172,-3.1927,9,1
chen2023,119,5,to,1.5935,3.6156,-2.0221,9,1
chen2023,119,6,the,0.0704,2.9243,-2.8539,9,1
chen2023,119,7,toy,5.8483,10.8198,-4.9715,9,1
chen2023,119,8,.,1.7780,2.3026,-0.5246,9,1
chen2023,119,9,<eos>,5.4099,2.3026,3.1073,9,1
chen2023,120,0,The,2.2268,2.9243,-0.6976,8,1
chen2023,120,1,nephew,1.8447,11.4931,-9.6485,8,1
chen2023,120,2,mailed,10.2842,12.6649,-2.3808,8,1
chen2023,120,3,the,1.1455,2.9243,-1.7788,8,1
chen2023,120,4,aunt,4.7800,11.1414,-6.3614,8,1
chen2023,120,5,the,3.2768,2.9243,0.3525,8,1
chen2023,120,6,postcard,5.5520,12.8039,-7.2520,8,1
chen2023,120,7,.,2.2265,2.3026,-0.0761,8,1
chen2023,120,8,<eos>,2.7320,2.3026,0.4295,8,1
chen2023,121,0,The,2.2268,2.9243,-0.6976,8,1
chen2023,121,1,nephew,1.8447,11.4931,-9.6485,8,1
chen2023,121,2,mailed,10.2842,12.6649,-2.3808,8,1
chen2023,121,3,the,1.1455,2.9243,-1.7788,8,1
chen2023,121,4,postcard,4.4721,12.8039,-8.3318,8,1
chen2023,121,5,the,6.0466,2.9243,3.1223,8,1
chen2023,121,6,aunt,5.8129,11.1414,-5.3285,8,1
chen2023,121,7,.,4.3077,2.3026,2.0051,8,1
chen2023,121,8,<eos>,2.7855,2.3026,0.4829,8,1
chen2023,122,0,The,2.2268,2.9243,-0.6976,9,1
chen2023,122,1,nephew,1.8447,11.4931,-9.6485,9,1
chen2023,122,2,mailed,10.2842,12.6649,-2.3808,9,1
chen2023,122,3,the,1.1455,2.9243,-1.7788,9,1
chen2023,122,4,postcard,4.4721,12.8039,-8.3318,9,1
chen2023,122,5,to,0.9636,3.6156,-2.6520,9,1
chen2023,122,6,the,1.1858,2.9243,-1.7386,9,1
chen2023,122,7,aunt,1.7073,11.1414,-9.4340,9,1
chen2023,122,8,.,1.8695,2.3026,-0.4331,9,1
chen2023,122,9,<eos>,2.8304,2.3026,0.5278,9,1
chen2023,123,0,The,2.2268,2.9243,-0.6976,9,1
chen2023,123,1,nephew,1.8447,11.4931,-9.6485,9,1
chen2023,123,2,mailed,10.2842,12.6649,-2.3808,9,1
chen2023,123,3,the,1.1455,2.9243,-1.7788,9,1
chen2023,123,4,aunt,4.7800,11.1414,-6.3614,9,1
chen2023,123,5,to,1.5098,3.6156,-2.1059,9,1
chen2023,123,6,the,1.1864,2.9243,-1.7379,9,1
chen2023,123,7,postcard,6.3871,12.8039,-6.4168,9,1
chen2023,123,8,.,1.7058,2.3026,-0.5968,9,1
chen2023,123,9,<eos>,2.7947,2.3026,0.4922,9,1
chen2023,124,0,The,1.4057,2.9243,-1.5186,8,1
chen2023,124,1,father,2.4592,8.6115,-6.1523,8,1
chen2023,124,2,gave,4.2802,8.6337,-4.3536,8,1
chen2023,124,3,the,1.0672,2.9243,-1.8572,8,1
chen2023,124,4,son,3.3321,8.5632,-5.2312,8,1
chen2023,124,5,the,1.9439,2.9243,-0.9804,8,1
chen2023,124,6,car,0.7107,8.1736,-7.4629,8,1
chen2023,124,7,.,1.8564,2.3026,-0.4462,8,1
chen2023,124,8,<eos>,4.4092,2.3026,2.1066,8,1
chen2023,125,0,The,1.4057,2.9243,-1.5186,8,1
chen2023,125,1,father,2.4592,8.6115,-6.1523,8,1
chen2023,125,2,gave,4.2802,8.6337,-4.3536,8,1
chen2023,125,3,the,1.0672,2.9243,-1.8572,8,1
chen2023,125,4,car,0.4637,8.1736,-7.7100,8,1
chen2023,125,5,the,2.0499,2.9243,-0.8745,8,1
chen2023,125,6,son,5.4324,8.5632,-3.1308,8,1
chen2023,125,7,.,3.0474,2.3026,0.7449,8,1
chen2023,125,8,<eos>,4.6904,2.3026,2.3878,8,1
chen2023,126,0,The,1.4057,2.9243,-1.5186,9,1
chen2023,126,1,father,2.4592,8.6115,-6.1523,9,1
chen2023,126,2,gave,4.2802,8.6337,-4.3536,9,1
chen2023,126,3,the,1.0672,2.9243,-1.8572,9,1
chen2023,126,4,car,0.4637,8.1736,-7.7100,9,1
chen2023,126,5,to,2.0340,3.6156,-1.5816,9,1
chen2023,126,6,the,0.9750,2.9243,-1.9494,9,1
chen2023,126,7,son,3.2907,8.5632,-5.2726,9,1
chen2023,126,8,.,1.4481,2.3026,-0.8545,9,1
chen2023,126,9,<eos>,4.7637,2.3026,2.4611,9,1
chen2023,127,0,The,1.4057,2.9243,-1.5186,9,1
chen2023,127,1,father,2.4592,8.6115,-6.1523,9,1
chen2023,127,2,gave,4.2802,8.6337,-4.3536,9,1
chen2023,127,3,the,1.0672,2.9243,-1.8572,9,1
chen2023,127,4,son,3.3321,8.5632,-5.2312,9,1
chen2023,127,5,to,4.0169,3.6156,0.4013,9,1
chen2023,127,6,the,1.5744,2.9243,-1.3500,9,1
chen2023,127,7,car,2.1435,8.1736,-6.0301,9,1
chen2023,127,8,.,2.4715,2.3026,0.1689,9,1
chen2023,127,9,<eos>,4.5946,2.3026,2.2920,9,1
chen2023,128,0,The,2.4213,2.9243,-0.5030,8,1
chen2023,128,1,shop,2.9355,9.4861,-6.5506,8,1
chen2023,128,2,sold,6.6714,9.2797,-2.6083,8,1
chen2023,128,3,the,1.7933,2.9243,-1.1311,8,1
chen2023,128,4,student,6.2811,9.1616,-2.8804,8,1
chen2023,128,5,the,4.6480,2.9243,1.7236,8,1
chen2023,128,6,bike,0.6039,10.2921,-9.6882,8,1
chen2023,128,7,.,3.1766,2.3026,0.8740,8,1
chen2023,128,8,<eos>,5.2408,2.3026,2.9383,8,1
chen2023,129,0,The,2.4213,2.9243,-0.5030,8,1
chen2023,129,1,shop,2.9355,9.4861,-6.5506,8,1
chen2023,129,2,sold,6.6714,9.2797,-2.6083,8,1
chen2023,129,3,the,1.7933,2.9243,-1.1311,8,1
chen2023,129,4,bike,0.4073,10.2921,-9.8847,8,1
chen2023,129,5,the,4.5555,2.9243,1.6312,8,1
chen2023,129,6,student,3.7593,9.1616,-5.4022,8,1
chen2023,129,7,.,5.8410,2.3026,3.5384,8,1
chen2023,129,8,<eos>,5.1659,2.3026,2.8633,8,1
chen2023,130,0,The,2.4213,2.9243,-0.5030,9,1
chen2023,130,1,shop,2.9355,9.4861,-6.5506,9,1
chen2023,130,2,sold,6.6714,9.2797,-2.6083,9,1
chen2023,130,3,the,1.7933,2.9243,-1.1311,9,1
chen2023,130,4,bike,0.4073,10.2921,-9.8847,9,1
chen2023,130,5,to,2.1902,3.6156,-1.4255,9,1
chen2023,130,6,the,1.5310,2.9243,-1.3933,9,1
chen2023,130,7,student,2.7392,9.1616,-6.4224,9,1
chen2023,130,8,.,1.7558,2.3026,-0.5467,9,1
chen2023,130,9,<eos>,5.0625,2.3026,2.7599,9,1
chen2023,131,0,The,2.4213,2.9243,-0.5030,9,1
chen2023,131,1,shop,2.9355,9.4861,-6.5506,9,1
chen2023,131,2,sold,6.6714,9.2797,-2.6083,9,1
chen2023,131,3,the,1.7933,2.9243,-1.1311,9,1
chen2023,131,4,student,6.2811,9.1616,-2.8804,9,1
chen2023,131,5,to,2.6641,3.6156,-0.9515,9,1
chen2023,131,6,the,1.1994,2.9243,-1.7249,9,1
chen2023,131,7,bike,4.2386,10.2921,-6.0535,9,1
chen2023,131,8,.,2.3119,2.3026,0.0093,9,1
chen2023,131,9,<eos>,5.1911,2.3026,2.8885,9,1
chen2023,132,0,The,1.5981,2.9243,-1.3263,8,1
chen2023,132,1,janitor,0.7863,13.3581,-12.5718,8,1
chen2023,132,2,lent,11.7888,12.0892,-0.3004,8,1
chen2023,132,3,the,0.7126,2.9243,-2.2117,8,1
chen2023,132,4,teacher,3.6930,9.4861,-5.7931,8,1
chen2023,132,5,the,1.7633,2.9243,-1.1610,8,1
chen2023,132,6,mop,2.1983,12.9194,-10.7212,8,1
chen2023,132,7,.,2.4110,2.3026,0.1085,8,1
chen2023,132,8,<eos>,4.4942,2.3026,2.1916,8,1
chen2023,133,0,The,1.5981,2.9243,-1.3263,8,1
chen2023,133,1,janitor,0.7863,13.3581,-12.5718,8,1
chen2023,133,2,lent,11.7888,12.0892,-0.3004,8,1
chen2023,133,3,the,0.7126,2.9243,-2.2117,8,1
chen2023,133,4,mop,2.6520,12.9194,-10.2675,8,1
chen2023,133,5,the,4.7905,2.9243,1.8662,8,1
chen2023,133,6,teacher,5.3265,9.4861,-4.1596,8,1
chen2023,133,7,.,2.8245,2.3026,0.5219,8,1
chen2023,133,8,<eos>,4.4417,2.3026,2.1391,8,1
chen2023,134,0,The,1.5980,2.9243,-1.3264,9,1
chen2023,134,1,janitor,0.7869,13.3581,-12.5712,9,1
chen2023,134,2,lent,11.7893,12.0892,-0.2998,9,1
chen2023,134,3,the,0.7126,2.9243,-2.2117,9,1
chen2023,134,4,mop,2.6519,12.9194,-10.2675,9,1
chen2023,134,5,to,0.9247,3.6156,-2.6909,9,1
chen2023,134,6,the,0.3887,2.9243,-2.5356,9,1
chen2023,134,7,teacher,3.4792,9.4861,-6.0069,9,1
chen2023,134,8,.,1.7823,2.3026,-0.5203,9,1
chen2023,134,9,<eos>,4.2313,2.3026,1.9287,9,1
chen2023,135,0,The,1.5980,2.9243,-1.3264,9,1
chen2023,135,1,janitor,0.7869,13.3581,-12.5712,9,1
chen2023,135,2,lent,11.7893,12.0892,-0.2998,9,1
chen2023,135,3,the,0.7126,2.9243,-2.2117,9,1
chen2023,135,4,teacher,3.6921,9.4861,-5.7940,9,1
